Z	n	M	chi	Tg	Td
100	30	30	10	45.91443503704849	31.5775414509386
100	30	30	20	165.9806014022149	55.36177635228219
100	30	30	30	247.01142836822723	79.77229729284564
100	30	30	40	313.08126984889856	106.766670322176
100	30	30	50	420.5633021368414	135.52163825930003
100	30	30	60	1158.3922713632812	179.52707810675
100	40	-30	0	19.907005532862843	29.74107963364281
100	40	-30	10	43.88173120443245	45.05485997983505
100	40	-30	20	160.38572650541047	67.6239837463399
100	40	-30	30	386.4250013143164	100.20972357574476
100	40	-30	40	611.2804207230097	146.9854745346395
100	40	-30	50	1202.4581203558923	217.09382477479977
100	40	-30	60	1000.9979931163864	343.09604371695127
100	40	-20	0	18.95961609099548	28.48470116390512
100	40	-20	10	40.30079504575976	42.7240879301821
100	40	-20	20	147.7082239253628	64.7013419072882
100	40	-20	30	370.48214394748726	96.01573557065566
100	40	-20	40	556.3508103942362	137.29245800220923
100	40	-20	50	1336.7349033416067	199.15828240909372
100	40	-20	60	1198.6873959934958	305.14321454566215
100	40	-10	0	18.16375074105455	26.982769729675475
100	40	-10	10	36.31917900399666	39.87514703460027
100	40	-10	20	130.07194329721943	60.9556181957224
100	40	-10	30	349.9319978729522	91.22206723296377
100	40	-10	40	528.7263096964533	126.85694878949435
100	40	-10	50	1249.4101694796109	178.13590188433827
100	40	-10	60	1599.452437415859	255.42687838784371
100	40	0	0	17.46648265957288	24.75107087445652
100	40	0	10	32.87277599629843	37.08318221519591
100	40	0	20	114.3050604873923	57.01588440368785
100	40	0	30	329.1556128490005	87.01840324944934
100	40	0	40	489.5889777949125	119.33314774141482
100	40	0	50	1013.3248723771584	158.4703947128977
100	40	0	60	1746.8512767247662	212.39334432155192
100	40	10	0	16.677632026870143	21.3498975921583
100	40	10	10	30.4958703987966	34.535216420624174
100	40	10	20	104.26805254057751	54.027621912646
100	40	10	30	318.4117898913001	84.763823262368
100	40	10	40	464.8748241960935	115.53314758181352
100	40	10	50	770.5105505657995	145.39049524349778
100	40	10	60	1468.5783439710397	185.4273400576557
100	40	20	0	16.25097938533076	17.97821393223232
100	40	20	10	27.99235018103934	30.84191024935542
100	40	20	20	98.02515391343115	51.7455279927084
100	40	20	30	315.22254494396014	83.61145196006873
100	40	20	40	454.9918554858441	117.23475522658418
100	40	20	50	700.0776612223056	144.19172897910215
100	40	20	60	1381.6027950916346	173.0131631503222
100	40	30	0	16.938279763994682	13.43370862038321
100	40	30	10	26.54395074667214	26.84575320929765
100	40	30	20	89.0248425646444	48.7078576909774
100	40	30	30	303.42891958443664	80.99684340841115
100	40	30	40	453.1690288581127	118.12305754562308
100	40	30	50	774.1579592841257	151.18312035356698
100	40	30	60	1303.755477911472	175.97524701024292
100	50	-30	0	15.763391514934163	28.046263403887263
100	50	-30	10	33.33411532506633	41.72021211900272
100	50	-30	20	75.11032668147782	60.63987193177721
100	50	-30	30	279.65693874461164	91.20006380674408
100	50	-30	40	747.431477871882	126.58386661596528
100	50	-30	50	2727.0086603041104	179.40987074462575
100	50	-30	60	3212.486520744836	250.87762641295976
100	50	-20	0	14.714913856644326	26.39114094574829
100	50	-20	10	32.227425947473684	40.29703411650534
100	50	-20	20	69.41327818473786	57.46422346514273
100	50	-20	30	245.5090604770805	86.2570524057688
100	50	-20	40	695.2302414461711	118.77868762959297
100	50	-20	50	1890.177589497487	159.9221621456393
100	50	-20	60	3662.157603419667	208.22836520161468
100	50	-10	0	13.892850036863832	23.20653141724917
100	50	-10	10	31.33047153621636	39.13906687712133
100	50	-10	20	67.07096877092958	55.98798490794434
100	50	-10	30	228.4521583928536	83.62131149060016
100	50	-10	40	670.4796190489965	117.01568126220222
100	50	-10	50	1382.5966635364584	146.5037585947852
100	50	-10	60	3053.515595375115	189.9260689769761
100	50	0	0	13.36489584536949	17.685311486715154
100	50	0	10	28.6555606627762	36.92148680220407
100	50	0	20	66.36756754012546	55.44938880330379
100	50	0	30	220.53013529570035	82.84217833293833
100	50	0	40	673.0135192165205	119.12313847228408
100	50	0	50	1412.1839078707296	145.9162086134383
100	50	0	60	2644.8609808978167	180.5554283740878
100	50	10	0	12.9774236039425	11.756947563591426
100	50	10	10	25.919666818930867	32.307997902162576
100	50	10	20	63.2578358645856	53.58657039455003
100	50	10	30	208.87080062136323	81.2844473435388
100	50	10	40	674.6110919165526	119.56572235131084
100	50	10	50	1615.2512927086384	146.4776436115314
100	50	10	60	2629.911771349783	182.6344003730831
100	50	20	0	12.945588454855802	7.704237065692909
100	50	20	10	22.379937791398486	23.43670422433399
100	50	20	20	53.75121600694587	48.03353953900317
100	50	20	30	183.6455069965585	76.81872546668882
100	50	20	40	634.0253098095263	111.01129400172182
100	50	20	50	1491.6441549918145	149.983574637267
100	50	20	60	2556.5735157907834	185.1919740526016
100	50	30	0	13.197160596648118	5.706929569436351
100	50	30	10	18.61138588130117	13.84782617129378
100	50	30	20	47.73082254344802	40.39496758100358
100	50	30	30	176.2991141176778	71.33237244083939
100	50	30	40	583.5441385949869	103.1444197741005
100	50	30	50	1093.8713455369054	141.99034044176202
100	50	30	60	3108.890948989603	197.91600802852545
100	60	-30	0	14.009077440726829	21.937121604520488
100	60	-30	10	29.047034220482946	39.98458558138595
100	60	-30	20	61.87893365996436	60.65529318143652
100	60	-30	30	182.79366378660268	85.93260559634882
100	60	-30	40	878.2280591710536	130.73479704548944
100	60	-30	50	3203.2463019348097	166.194360692111
100	60	-30	60	4709.91190085655	194.96221843092505
100	60	-20	0	11.72546852504917	15.670189305805753
100	60	-20	10	26.840757419690977	36.04936679591015
100	60	-20	20	59.51651942978231	59.31253416869404
100	60	-20	30	175.07733026197303	85.45826507217792
100	60	-20	40	898.5413397786571	130.2866374508857
100	60	-20	50	3206.862876684532	164.76558841309824
100	60	-20	60	4242.2691669328	180.80930714794184
100	60	-10	0	8.959475384135587	9.829336737139228
100	60	-10	10	22.770013427081597	28.633100282163102
100	60	-10	20	55.81720081998076	56.58943821250721
100	60	-10	30	172.76585208494006	83.43104498174034
100	60	-10	40	781.5904281066987	125.5891310977867
100	60	-10	50	3727.7556550537975	169.0761271580462
100	60	-10	60	4279.448256832375	176.50568778452651
100	60	0	0	7.148490707912721	6.435072843570984
100	60	0	10	16.748143198866103	18.961551556035158
100	60	0	20	52.57677354414796	51.49308074550051
100	60	0	30	177.29684323614214	79.07568534351786
100	60	0	40	736.7872949102647	122.73839542829371
100	60	0	50	3439.4796757921663	165.4648212778091
100	60	0	60	4708.742780917749	181.10859097098287
100	60	10	0	6.419314067909921	5.023331737684851
100	60	10	10	11.76760437089196	11.543007696690443
100	60	10	20	48.33424108843477	41.96679168995424
100	60	10	30	157.79608407673774	76.05700347703382
100	60	10	40	753.4466456402372	121.6334324964551
100	60	10	50	3275.531178993425	161.5348204721784
100	60	10	60	3794.057136707843	181.68839854378118
100	60	20	0	6.173588898940063	4.466060189192032
100	60	20	10	9.47476198761048	8.166942097067707
100	60	20	20	33.01959627805091	28.585008815725946
100	60	20	30	269.6220980917212	76.67328326372453
100	60	20	40	801.2026626566395	122.64114729231146
100	60	20	50	3593.903848127321	163.2422205250904
100	60	20	60	3503.527992446649	183.19111634260852
100	60	30	0	5.977686945461115	4.139686290516789
100	60	30	10	8.573966928137507	6.862772465759759
100	60	30	20	23.4164192458206	18.281072296726084
100	60	30	30	234.9595593138892	66.80501757951168
100	60	30	40	899.4562638032012	124.42384803019404
100	60	30	50	3538.810283180141	162.06525640715864
100	60	30	60	3748.83168176086	190.52074452320693
100	70	-30	0	8.782013020270691	9.182126594265894
100	70	-30	10	21.068570119166363	24.751004343606105
100	70	-30	20	51.99377907193099	55.28170595175366
100	70	-30	30	127.85543982609852	85.5166863935965
100	70	-30	40	490.23746008258433	131.50596091496632
100	70	-30	50	1949.2259552834405	181.42476202367072
100	70	-30	60	2636.385375177187	192.2185953201941
100	70	-20	0	6.6430477263339744	6.624478843811217
100	70	-20	10	15.296266120347154	16.778981670021235
100	70	-20	20	47.13665701367393	48.88283134107253
100	70	-20	30	122.84845383311516	81.6838306158572
100	70	-20	40	499.55450307369455	129.14199374687715
100	70	-20	50	2021.3606373963075	180.9325925431982
100	70	-20	60	2829.091430187864	182.97707190066959
100	70	-10	0	5.377672763359356	5.186413512764022
100	70	-10	10	10.885402617303672	11.094538138402116
100	70	-10	20	36.79749421017298	36.91573313074704
100	70	-10	30	129.12121344094453	78.1539193095445
100	70	-10	40	533.531602294176	129.23636004523894
100	70	-10	50	1830.1535461775711	179.68932261978543
100	70	-10	60	3096.4429820406426	178.23410761345025
100	70	0	0	4.825671866188339	4.565954758635329
100	70	0	10	8.458287740067384	8.364816494360237
100	70	0	20	25.87160140656225	25.1263508590868
100	70	0	30	134.55341059728192	74.12855695828283
100	70	0	40	593.5314398732911	132.4549506352652
100	70	0	50	1862.3400687698675	170.1589067206612
100	70	0	60	3527.4990596456323	182.2195914059043
100	70	10	0	4.606918290660958	4.326000844173283
100	70	10	10	7.183028168693	6.919454675509719
100	70	10	20	18.191520984816805	17.206739464818565
100	70	10	30	126.76567083205488	64.60499882338812
100	70	10	40	662.4573677290891	135.10977714753247
100	70	10	50	1960.2375331310018	164.2579957943193
100	70	10	60	3130.9027668708663	182.46609884822595
100	70	20	0	4.41027477311803	4.11346831634843
100	70	20	10	6.862480060604378	6.534283590890696
100	70	20	20	14.038437331819049	13.179456459811473
100	70	20	30	104.15419847081678	50.66720735304586
100	70	20	40	702.571382108485	135.70087989167342
100	70	20	50	2112.3535944895343	164.5579886926657
100	70	20	60	2985.438641011509	183.85771660356116
100	70	30	0	4.387681473071165	4.0845077702634045
100	70	30	10	6.799734163847413	6.443868411822048
100	70	30	20	12.409489375259444	11.603162317753766
100	70	30	30	72.80204003995956	39.12293529956232
100	70	30	40	625.2738782417357	133.12505684035602
100	70	30	50	2171.884893578089	162.94645971779016
100	70	30	60	3292.913052497939	191.18734478415956
