placebo,CMA,RMW,HML,SMB,Mkt-RF
0.3691358784580111,0.24,-0.24,-0.01,0.21,0.76
0.9178173245335483,0.08,0.01,-0.26,0.14,-0.85
0.43104705431929513,-0.1,0.15,-0.25,-0.48,0.62
0.9858377561306896,-0.03,0.08,0.02,0.31,-0.29
0.26692180588050973,-0.11,0.1,-0.21,-0.4,0.76
0.8632784307134399,-0.13,0.11,-0.29,0.09,-0.02
0.856695891668728,0.05,-0.16,-0.27,-0.31,0.39
0.833376155178506,0.22,0.14,0.02,-0.89,-0.57
0.3837121832578181,0.04,-0.1,-0.27,-0.88,0.33
0.8674185896822002,-0.15,0.54,-0.11,-0.39,-1.16
0.6943249082887192,0.27,-0.08,0.26,0.24,0.42
0.4235827155098827,0.27,-0.1,0.31,0.08,-0.41
0.6390616567271568,0.14,-0.36,0.26,0.11,0.7
0.31737362539113523,-0.38,0.0,0.17,-0.42,0.31
0.9611443752313128,-0.05,-0.08,-0.08,0.62,1.28
0.25180426194156746,0.42,0.15,-0.18,-0.19,0.35
0.34963648808467274,0.02,0.0,-0.45,-0.15,-0.28
0.3662242192517824,-0.03,0.06,-0.27,-1.46,-2.48
0.6051823730322061,-0.08,-0.33,0.08,0.16,1.47
0.48749120418984637,0.26,0.12,-0.52,-0.33,-1.46
0.7534684476700625,0.13,0.49,-0.03,0.19,-0.71
0.6925795729423101,0.2,-0.33,0.1,0.08,0.97
0.3879495359145776,-0.29,0.23,-0.13,-0.2,0.45
0.9398795640654546,0.28,-0.51,0.61,0.54,1.11
0.564120376152689,-0.19,-0.07,1.15,0.49,0.06
0.7572592765727947,-0.12,-0.06,-0.11,0.19,0.49
0.12872561793778625,0.13,0.08,-0.24,-0.37,-0.2
0.26943438557682897,-0.36,0.23,-0.09,0.07,0.67
0.5642040605237155,-0.31,0.21,-0.01,0.36,0.29
0.9734379669005814,-0.09,-0.03,-0.17,-1.45,-1.08
0.4124635252843444,-0.24,-0.49,0.1,0.55,1.04
0.9184582167297396,-0.27,-0.21,0.18,0.6,1.12
0.7599581642692944,0.11,-0.52,0.83,0.27,0.23
0.7803487410085682,0.28,0.22,0.15,0.17,0.54
0.4865517062252366,-0.16,-0.06,0.15,-0.22,0.44
0.7553950069928599,-0.21,0.02,-0.25,0.06,-0.31
0.6737975646928644,-0.01,-0.3,-0.18,0.4,0.54
0.05542299710135412,0.1,-0.4,-0.04,-0.24,-0.02
0.28176455974473846,0.14,-0.21,0.27,0.17,1.1
0.5815203130828812,0.33,-0.05,0.21,-0.09,0.51
0.12013519684862528,-0.38,0.11,-0.25,0.17,-0.5
0.3822712571584368,-0.14,0.09,0.31,0.07,1.04
0.24689869965018396,-0.2,0.23,0.48,0.4,-0.06
0.7347037152285436,0.22,0.2,-0.06,-0.07,0.16
0.5374465682946783,0.34,0.27,-0.14,-0.68,-0.92
0.5640089753546935,0.09,-0.02,-0.11,0.48,-0.19
0.6267000476112402,0.01,-0.07,0.07,0.16,-0.06
0.028085476207574067,-0.15,-0.18,0.23,0.67,0.77
0.446240061273821,-0.31,-0.31,0.59,-0.26,-0.7
0.8363054823497339,-0.03,-0.53,0.48,0.36,0.5
0.7909126803241179,-0.14,0.2,-0.26,0.49,-1.31
0.08714253476560596,-0.08,0.24,0.07,0.17,0.48
0.9185547971626661,-0.07,0.35,-0.15,-0.27,-0.55
0.7780995937155569,-0.14,0.14,-0.24,0.04,-1.38
0.7336591482429297,0.35,-0.52,0.21,0.18,0.89
0.4419209594855886,-0.04,-0.28,0.06,-0.44,1.3
0.6921349645095892,-0.15,-0.23,0.2,0.67,0.07
0.2523072551962079,0.01,0.45,-0.57,-0.01,-1.04
0.8307040108748757,0.18,0.24,-0.05,0.06,-0.82
0.5598687669347935,0.3,-0.21,0.34,0.14,1.47
0.09915172510223524,-0.04,0.21,-0.57,-0.27,-0.59
0.5099833701747594,-0.32,-0.24,0.12,-0.06,0.74
0.9031215015822578,0.01,-0.01,-0.08,0.37,0.8
0.7490519376519312,-0.31,-0.08,0.15,0.2,-1.28
0.45677270582942275,-0.15,0.06,0.4,0.06,-2.45
0.6805480886422209,0.14,-0.15,-0.07,0.23,0.13
0.7949691436842077,-0.13,0.26,-0.66,0.04,-1.19
0.20594658341197236,0.3,-0.34,0.81,0.05,0.96
0.2922759969158263,0.18,0.03,-0.16,-0.71,0.92
0.43958733516830406,0.3,-0.46,0.37,0.84,0.77
0.41281765920138647,-0.3,0.15,-0.13,0.3,-0.33
0.8159805304496531,-0.01,-0.35,-0.12,0.7,0.71
0.03795064761597389,-0.09,0.1,0.05,0.02,-0.1
0.09238186822053474,-0.08,0.14,-0.21,0.16,0.11
0.9190749809745836,0.17,-0.34,0.47,0.4,1.11
0.4820567540447165,0.11,0.18,0.04,-0.14,0.53
0.27963768787381327,0.02,-0.01,0.3,0.05,0.74
0.4620202087095221,-0.11,-0.07,-0.37,0.3,0.06
0.29907332908119744,-0.16,-0.13,-0.66,-0.17,1.32
0.013400809186560836,0.04,-0.67,0.2,-0.04,0.33
0.05021011829558386,0.09,-0.01,0.33,0.54,0.2
0.506537817390478,0.24,0.12,0.09,0.03,-0.41
0.9370118301127173,0.03,-0.43,0.19,-0.03,0.3
0.16037662867924063,0.2,-0.17,0.96,0.13,0.54
0.11913813731064249,0.48,-0.34,0.27,-0.13,0.09
0.80606545065958,0.08,-0.09,0.33,0.12,0.22
0.5120649485878758,0.26,-0.05,0.3,0.13,-0.15
0.3309314303957841,-0.09,0.67,-0.27,-0.28,-0.39
0.6092381750545542,-0.22,-0.47,-0.36,0.49,0.42
0.08393802262309946,-0.17,0.14,-0.29,-0.63,0.02
0.24264670141572253,-0.15,0.33,-0.31,-0.3,-0.37
0.9141309406829158,-0.06,0.13,-0.5,0.17,0.12
0.9808348268908049,-0.08,-0.02,0.13,0.18,0.09
0.9538766549272908,-0.15,-0.18,0.09,0.08,1.4
0.8694136388227471,-0.07,-0.02,-0.32,-0.24,0.2
0.8207400442989744,-0.05,-0.05,-0.15,0.47,-0.07
0.03129598662413546,-0.05,0.32,-0.1,-0.35,-0.68
0.8832295666283639,0.08,0.33,-0.01,-0.38,-0.42
0.4749051765678688,0.13,-0.01,0.04,-0.01,0.47
0.24189770969597824,-0.16,0.14,-0.19,0.12,-0.29
0.5657885220379375,-0.07,0.15,-0.23,0.56,-0.02
0.40063547005575195,-0.12,0.04,-0.05,-0.28,0.2
0.08757524619704238,0.06,-0.03,0.29,0.14,-0.5
0.6482031321879949,0.03,-0.05,0.28,-0.37,-1.47
0.27321685401508666,-0.13,-0.15,0.13,0.04,-0.26
0.6522404730253842,-0.33,0.6,-0.75,-0.26,-0.62
0.00030978696840211484,0.09,-0.32,0.09,0.87,0.53
0.03224215674579478,-0.29,-0.1,-0.43,-0.07,-0.59
0.5096789608794036,-0.2,-0.3,0.07,0.51,0.93
0.9019030402064538,-0.24,0.11,-0.15,-0.27,0.38
0.7307518347976626,-0.27,-0.12,-0.48,0.48,-0.29
0.4574069362345722,0.04,0.64,-0.34,-0.75,-1.75
0.05236995325456095,-0.08,0.0,0.08,0.11,0.3
0.3404791000135441,-0.25,-0.35,-0.44,0.76,0.34
0.7599818769031276,-0.09,0.01,-0.19,-1.15,-0.47
0.8513395653214766,-0.24,-0.49,0.17,0.05,0.46
0.6958498564176525,0.07,-0.11,-0.18,0.0,0.83
0.1249244404203329,-0.06,-0.19,0.41,0.19,0.19
0.07858716435009316,-0.09,-0.17,0.02,-0.01,0.0
0.41228740219846705,-0.15,-0.19,-0.22,0.43,1.09
0.3513302403035383,0.03,-0.13,0.2,0.06,0.8
0.006642495500637335,0.11,0.19,0.04,-0.25,0.28
0.49743005146969865,-0.16,0.15,-0.37,-0.29,-0.32
0.5819873428202562,0.23,0.16,-0.05,0.28,0.29
0.04429717894844265,0.38,-0.02,0.4,-0.4,0.49
0.5586033404102768,-0.19,-0.32,-0.13,0.42,0.54
0.6840396594817527,-0.2,0.01,-0.47,-0.25,1.1
0.8431174608696669,-0.29,0.09,-0.63,0.1,-0.13
0.6167731200631275,-0.17,-0.1,0.2,0.52,-0.63
0.9640162867948721,-0.21,0.66,-0.42,0.42,-0.45
0.6295776191389512,-0.01,-0.11,0.02,0.5,-0.13
0.32239011054750377,0.04,-0.41,0.58,0.09,-0.23
0.04276611105456807,-0.29,0.16,-0.72,0.13,0.42
0.7400562502742475,-0.11,0.05,-0.02,-0.01,-0.39
0.5166528586126173,0.01,0.13,0.01,0.52,-0.49
0.6615375301248213,-0.22,-0.11,-0.1,0.38,0.9
0.2711411786177885,-0.08,-0.1,-0.07,-0.34,-0.1
0.7037103784411654,0.25,0.04,0.19,-0.17,-0.88
0.22680583389762654,-0.12,-0.27,0.11,-0.01,0.74
0.08446600630874268,0.16,0.11,-0.01,-0.3,-0.95
0.017682116696119188,0.53,0.6,0.79,-0.4,-1.35
0.09589587278674283,0.34,0.47,0.62,-0.34,-0.05
0.416452719720491,-0.27,-0.33,-0.04,0.19,2.23
0.5407767515112704,-0.13,0.12,0.0,0.77,0.71
0.18142347463106379,-0.12,0.06,-0.09,0.2,0.44
0.5594089635695813,-0.13,0.28,0.03,-0.19,-0.73
0.5413031573821656,-0.03,-0.59,0.17,-0.32,1.37
0.5975186092215865,0.03,-0.15,-0.06,0.11,0.7
0.9491981255150529,-0.42,-0.07,0.13,0.25,0.72
0.3619265247290866,0.03,0.27,0.01,-0.12,-0.02
0.9393744212759552,0.33,0.23,0.05,-0.27,0.5
0.9351718716650562,0.19,0.59,-0.33,0.17,-0.51
0.6426137792213504,-0.22,-0.01,-0.3,0.36,0.42
0.1198242958909641,0.04,0.15,0.08,-0.31,0.33
0.07122210572769039,0.15,0.35,0.06,-0.04,0.09
0.48602694181451245,0.24,0.08,-0.06,-0.14,0.54
0.014625227212468062,0.05,0.55,0.47,-0.74,-0.61
0.1012314929211876,0.17,0.34,-0.45,-0.11,-0.34
0.2556094512651944,0.29,0.24,0.23,-0.63,0.2
0.6579519935416328,-0.07,0.11,-0.06,0.75,0.47
0.2761876476677254,-0.08,0.21,-0.25,-0.02,-0.23
0.021807550159245515,0.19,0.27,0.34,-0.81,0.27
0.45823120287216434,0.31,0.12,0.15,-0.31,-1.46
0.5207966295801745,-0.06,-0.5,0.46,0.59,1.45
0.5561864518945386,-0.01,0.0,-0.13,0.03,0.12
0.6299067167660344,0.12,0.51,-0.7,0.36,-0.19
0.889166907624162,-0.24,-0.37,-0.11,0.08,0.9
0.3213061205401758,0.02,-0.11,0.3,-0.58,0.43
0.9495778383080122,-0.04,0.04,-0.28,0.07,0.43
0.8772460599588331,0.28,0.4,0.46,-0.39,-0.5
0.11349390811710958,-0.01,0.03,0.26,-0.28,-0.27
0.5117512181574622,-0.02,0.02,0.04,0.26,-0.33
0.31477720867913184,-0.3,-0.45,-0.03,0.8,0.97
0.7611646949811312,-0.02,-0.06,0.08,-0.07,0.5
0.13254876915350622,0.22,0.01,0.13,0.16,-0.11
0.7130923802462004,-0.41,-0.36,-0.42,0.8,0.18
0.0566335516305303,0.05,0.07,-0.04,0.34,0.3
0.7071503850062961,-0.15,-0.01,-0.15,0.25,-0.02
0.6035117280504531,0.04,0.03,0.14,-0.92,-0.31
0.4911109834420576,-0.01,0.14,-0.09,-0.11,-0.34
0.7799940273463288,-0.14,-0.37,0.29,-0.22,-0.07
0.675441041333199,-0.43,0.05,-0.65,0.6,-0.35
0.19136188409104238,0.44,0.0,0.18,-0.29,1.02
0.5362530702295998,0.04,-0.04,0.01,-0.41,0.17
0.9399966485818156,-0.02,-0.05,0.23,-0.55,-0.34
0.1015445307384868,0.08,0.55,0.06,-0.32,-1.17
0.41656667782094114,-0.09,-0.28,0.23,0.4,-0.23
0.3688399910472979,0.2,-0.26,0.0,0.23,0.1
0.7045926999584422,-0.02,0.18,-0.13,0.59,0.67
0.2297755912119619,-0.08,-0.15,-0.08,0.2,-0.26
0.22747157736183032,0.27,-0.07,0.05,-0.43,1.55
0.6943093345963639,0.14,-0.07,0.24,-0.52,-0.1
0.8434451099669723,-0.38,-0.23,-0.29,1.26,0.69
0.7114047543850335,-0.17,-0.21,-0.01,0.49,0.62
0.38691569460061903,0.16,-0.05,0.09,0.1,0.34
0.16910403660343953,0.06,0.21,-0.31,-0.33,0.44
0.6443999000265062,0.23,0.09,0.24,-0.03,-0.05
0.04001405035097638,0.06,0.11,-0.31,0.02,0.0
0.09679772497535566,-0.21,-0.04,0.09,-0.17,0.44
0.9774591090455352,0.13,-0.31,0.18,-0.25,-0.88
0.026424760085494436,0.14,-0.36,0.04,0.4,0.03
0.5231359808056408,0.1,-0.32,0.29,-0.54,-0.34
0.5816704412807726,-0.27,-0.07,-0.37,0.31,0.68
0.4905155407993188,-0.02,-0.48,-0.11,-0.01,0.04
0.3972271907397703,-0.42,-0.54,-0.44,0.17,0.02
0.6117946049198285,-0.33,-0.3,-0.82,0.45,0.27
0.3188850137948841,0.46,-0.1,0.1,-0.1,-1.32
0.4024722866307163,-0.35,-0.07,-0.31,0.11,1.15
0.164937132431476,-0.01,-0.4,0.2,0.21,0.53
0.72581865277136,-0.27,0.01,-0.7,0.25,-0.07
0.14068444057379614,0.04,-0.19,0.02,0.01,-0.39
0.025825472479240053,-0.33,-0.22,0.0,0.44,0.3
0.877273713607006,-0.19,-0.15,0.22,0.3,0.15
0.37895905501985494,-0.09,0.19,-0.54,0.1,-0.86
0.10365322099306873,0.04,0.21,0.17,-0.38,-2.19
0.45684948151945537,0.4,0.45,0.38,-0.79,-0.65
0.23691585630189427,0.16,-0.84,0.07,0.15,0.73
0.49742758468313364,0.16,0.15,0.21,-0.34,-1.07
0.9929673109481997,-0.49,-0.87,-0.38,0.22,1.22
0.8930126819286068,-0.21,0.2,-0.34,-0.1,-0.66
0.8807503958802746,0.05,0.2,0.27,-0.85,-2.49
0.9163407757218444,0.21,-0.15,-0.03,-0.06,0.77
0.33656941275865493,0.2,0.13,0.2,-0.58,-0.23
0.9886130081209084,-0.06,0.07,0.27,-0.42,1.21
0.366801169726938,-0.47,-0.44,-0.63,-0.24,1.33
0.8146884160605596,-0.18,-0.29,-0.47,0.07,0.16
0.39579016095911457,0.1,0.01,0.25,-0.17,1.09
0.04964710063915878,-0.01,0.18,-0.06,0.26,0.11
0.535551576058173,-0.33,-0.22,-0.07,0.65,0.72
0.6563467113450472,0.35,0.37,0.36,-0.33,0.42
0.14271559542749068,-0.26,-0.31,-0.24,0.94,0.27
0.7972367198765341,0.07,0.33,-0.44,-0.32,-0.74
0.6839229727426246,-0.2,-0.02,-0.22,0.52,0.7
0.4669452776270505,-0.06,0.0,-0.02,0.37,-0.09
0.6592446851583851,0.0,-0.16,0.33,0.21,0.65
0.46639942882388785,0.03,-0.09,-0.59,0.07,-0.1
0.08389804455211236,0.01,-0.02,-0.1,0.66,0.12
0.7362069114022055,-0.03,-0.24,0.01,0.08,0.54
0.6151497689418234,0.13,0.44,0.84,-0.67,0.15
0.29824146529975193,0.11,0.04,0.14,0.09,-0.7
0.764508089292703,-0.15,-0.45,-0.12,1.06,1.67
0.8847740251356448,-0.11,-0.57,0.29,-0.21,0.01
0.22413689381998603,0.35,0.32,0.77,-0.24,0.16
0.8401854681272508,0.31,0.18,0.52,-0.01,0.04
0.38818733605933353,-0.12,0.01,0.09,-0.07,-0.09
0.6303849411887236,-0.03,0.45,-0.19,-0.54,-0.62
0.27611438289952006,-0.41,-0.09,-0.17,0.29,0.13
0.3151709340001364,0.07,0.18,0.22,-0.06,-1.21
0.76130389873562,0.02,0.19,-0.09,0.68,-0.16
0.3356590165929032,0.05,0.15,0.02,-0.36,0.9
0.8524766234820096,-0.27,-0.32,-0.39,0.69,0.82
0.8707772004707292,0.03,-0.36,0.62,-0.13,-0.59
0.551753454696642,0.31,-0.13,1.0,-0.36,0.52
0.15487827091204176,0.41,0.5,0.86,-0.17,-0.37
0.1637742008119527,0.37,0.66,0.9,-0.77,-0.64
0.5596120671309753,0.17,0.28,0.15,-0.34,0.3
0.698634234231657,0.44,0.69,0.24,-1.11,-0.89
0.05912821634338383,0.01,0.1,-0.34,-0.12,-0.19
0.9702267496338359,0.31,0.57,0.55,-0.36,0.41
0.6839322837786375,0.05,-0.22,-0.16,0.99,0.97
0.9220660449076331,-0.29,-0.18,-0.37,0.65,0.87
0.164185186336398,0.05,0.07,0.14,0.04,0.29
0.2712475643500126,0.39,0.56,0.8,-0.77,-0.31
0.529218868952726,0.45,0.63,0.69,-1.01,-1.47
0.9867314014348969,0.06,0.23,-0.07,-0.35,-1.26
0.6559602998974257,-0.11,0.02,-0.21,0.27,0.5
0.35620372607869477,-0.49,-0.46,-0.86,0.22,1.21
0.6982270800780895,0.72,0.83,0.77,-0.61,-2.24
0.6133332474172936,0.03,0.43,0.23,-0.38,-1.07
0.6284011280090717,-0.16,0.33,0.2,-0.47,0.7
0.03598344790196639,-0.14,-0.02,0.2,-0.35,0.59
0.6738379372047895,-0.06,-0.05,-0.36,0.01,1.13
0.8787090745244485,0.1,-0.19,0.23,0.31,0.23
0.12142924021365864,-0.09,0.04,-0.42,0.18,0.36
0.8313086522704977,-0.07,-0.7,-0.34,0.69,0.58
0.2400747359937373,0.22,0.2,0.91,-0.54,-0.31
0.3916380142853241,-0.18,0.21,-0.18,-0.4,0.08
0.38288863782547333,0.66,0.83,0.53,-0.88,-1.05
0.7832426352854467,0.03,1.16,-0.59,-0.64,0.11
0.9745609888641318,-0.16,-0.56,-0.11,-0.26,0.56
0.7125063259446414,0.07,0.08,-0.03,0.22,0.35
0.15793807867813625,-0.16,-0.5,-0.16,-0.18,0.04
0.9074872844331917,0.17,0.32,0.41,0.26,-0.07
0.5386682517389824,-0.26,0.14,-0.54,-0.36,0.13
0.5989806020938088,0.13,0.86,0.12,-0.5,-1.03
0.11959043903880562,0.54,0.06,1.1,-0.74,0.45
0.8386318227895707,0.24,0.11,0.38,-0.97,-0.26
0.8221793051397813,-0.07,-0.14,-0.36,0.64,0.25
0.5757977251644578,-0.29,-0.47,-0.25,1.36,1.2
0.10405216865924538,0.01,0.01,0.21,-1.04,-0.05
0.36553237326904475,-0.17,0.17,-0.47,-1.13,-0.6
0.5467380330996013,-0.08,0.21,-0.28,0.32,-0.9
0.9571097429164178,-0.17,0.19,-0.42,0.23,0.36
0.4426957090865441,-0.04,-0.32,0.08,0.63,0.5
0.21603774379893048,-0.13,0.11,0.23,-0.79,-0.78
0.35124003424271877,-0.15,0.01,0.1,-0.28,0.81
0.30648176198294175,-0.23,-0.55,-0.26,0.61,0.36
0.8102717946025646,-0.05,-0.11,-0.23,0.6,0.49
0.9238927202001811,-0.28,-0.53,-0.17,0.67,0.69
0.19948328671063298,0.13,0.12,0.23,-0.26,-0.11
0.6106728124817452,-0.22,-0.05,-0.1,-0.22,0.54
0.17662767990370853,0.08,0.34,0.26,-0.61,0.06
0.24101773912410662,0.16,0.15,0.39,-0.65,0.06
0.18314004515043714,-0.16,0.09,0.16,-0.23,-0.05
0.128088061625644,-0.18,-0.19,-0.08,0.24,0.28
0.2994563685970256,-0.12,-0.18,-0.17,1.29,0.77
0.6447076874242839,-0.11,-0.13,-0.01,0.48,0.54
0.9769852109140503,-0.05,-0.41,-0.31,1.01,0.22
0.1532849955602541,0.07,-0.35,-0.03,-0.19,-0.03
0.011950086362549683,-0.14,-0.15,-0.23,-0.18,-0.34
0.41612336950539053,-0.01,-0.25,0.17,0.1,-0.68
0.3752141236309289,-0.1,0.1,-0.18,-0.05,0.31
0.4720936756136168,-0.29,-0.08,-0.69,0.41,0.13
0.38093339734684717,0.03,-0.52,0.45,0.56,0.34
0.6044809404062893,-0.21,0.06,-0.09,-0.24,0.75
0.26805938974033383,-0.08,0.17,-0.04,-0.14,0.12
0.6585119453486565,0.03,0.03,0.05,0.2,0.18
0.6024889809379423,-0.18,-0.05,0.1,-0.23,-0.01
0.6578184948240686,0.03,0.0,-0.26,-0.37,-0.72
0.84889911914647,-0.25,-0.13,0.16,0.34,0.53
0.8426084565617349,-0.05,0.12,0.02,-0.09,-0.11
0.9780240002152997,-0.14,0.13,-0.22,0.48,0.26
0.31629953567585667,-0.17,-0.28,0.17,0.27,0.07
0.556262310908934,-0.1,0.07,-0.39,0.43,0.74
0.3877301868623927,0.22,0.08,-0.21,-0.46,-0.03
0.15834775958414715,0.21,0.01,0.11,0.21,0.59
0.1945435131699983,0.25,0.76,0.34,-1.19,-0.62
0.25031715771386864,0.39,0.81,0.72,-0.55,-0.82
0.011830452219581122,-0.06,-0.04,-0.12,-0.4,0.46
0.6683761561353864,0.06,0.07,-0.02,-0.6,-0.49
0.45368081630052526,-0.1,-0.39,-0.38,-0.3,0.12
0.44787117320738623,-0.14,0.01,-0.13,-0.01,0.46
0.3826743805123829,0.33,0.22,1.01,-0.82,-0.32
0.5497551601514564,0.16,0.18,0.36,-0.6,0.32
0.6689905584269792,0.15,0.42,0.19,-0.35,-1.21
0.6967803659441816,-0.28,-0.26,-0.45,0.46,1.12
0.2588344219874741,-0.26,-0.35,0.05,-0.24,-0.25
0.2083844505178558,-0.18,0.19,-0.3,0.28,0.53
0.9431986970645364,0.06,-0.24,-0.76,0.11,0.19
0.8306218380173287,-0.04,-0.21,0.03,-0.31,0.05
0.98362143074151,0.07,-0.02,0.17,-0.4,-0.53
0.2118001204197406,-0.03,0.03,0.27,-0.45,-0.08
0.4207371196247208,-0.11,-0.17,-0.68,0.63,-0.33
0.012148921053750428,-0.33,-0.68,-0.32,0.35,0.12
0.22554033268262508,0.27,0.38,0.48,-0.16,-2.03
0.7044592268761126,0.16,0.09,-0.05,-0.23,-0.32
0.2106924922485236,-0.45,-0.1,-0.21,0.03,0.74
0.8276148404212769,0.02,-0.16,-0.19,0.72,-0.84
0.7870099691851671,0.28,-0.03,0.19,0.4,0.02
0.5129386067329336,-0.04,0.05,-0.15,-0.05,-0.52
0.9457346978750105,0.15,0.35,-0.15,-0.16,1.12
0.07145183336225236,-0.26,-0.16,-0.27,0.55,0.4
0.875398176128388,0.02,0.06,0.25,-0.57,-0.23
0.5208917290737962,-0.17,-0.39,-0.23,-0.15,0.69
0.8041641416937433,0.05,-0.21,0.02,-0.25,0.44
0.6370598607310772,-0.23,0.18,-0.14,-0.15,0.0
0.1479264678857708,0.04,0.0,-0.18,0.58,0.93
0.20158550370436557,-0.15,0.24,-0.07,-0.12,0.49
0.9177884600403804,0.27,0.01,0.27,-0.65,0.19
0.09295746663821214,0.22,-0.1,0.8,-0.07,0.28
0.04698084829499971,-0.15,-0.06,-0.36,0.27,-0.1
0.14814453868398447,-0.08,-0.01,0.03,-0.21,0.5
0.2934268973859828,-0.18,-0.38,-0.33,0.68,0.19
0.5628285639940162,0.11,0.14,0.14,-0.2,0.0
0.3097288167411737,0.0,0.21,0.09,-0.39,-0.19
0.6274309760480128,-0.16,-0.31,0.09,0.28,0.39
0.8735515031677887,-0.2,-0.09,-0.09,0.42,0.06
0.11689171843973911,0.39,0.04,0.24,-0.51,-0.14
0.4981800537866087,0.01,0.18,-0.18,-0.15,-0.17
0.7144129060073672,0.03,0.13,-0.03,-0.28,0.45
0.4397185206836376,-0.21,-0.38,-0.44,0.47,-0.22
0.5837136102820422,0.13,0.29,0.0,-0.42,-0.72
0.05814758324098934,-0.15,-0.29,-0.41,0.16,0.45
0.6620015401023965,-0.02,-0.24,0.2,0.49,0.19
0.42432799930000753,0.14,-0.06,0.11,-0.19,-0.55
0.9574355779938438,0.64,0.46,0.65,-0.93,-0.28
0.686867313263249,-0.16,0.15,-0.1,-0.4,0.7
0.4043958349685348,-0.15,-0.23,-0.22,0.08,0.17
0.7830089335190022,0.0,-0.11,0.01,0.02,0.5
0.5541678707811669,-0.06,0.2,0.03,-0.96,-0.18
0.8838948855534332,0.17,0.45,0.09,-0.54,-0.97
0.730991438883413,-0.25,-0.02,-0.05,-0.32,-0.62
0.5949358690640717,-0.4,0.09,-0.93,0.04,0.81
0.23714028142166044,0.24,0.32,0.12,0.13,-1.62
0.5684654351280216,-0.48,0.09,-0.24,-0.06,0.85
0.32004902058525597,-0.27,0.17,-0.43,0.18,-0.22
0.17152345286876358,0.0,0.03,0.11,-1.01,-0.4
0.3679362395488699,-0.07,0.2,0.3,-0.14,-1.39
0.4493554524348846,-0.32,-0.3,-0.39,0.98,0.15
0.708877331524413,-0.09,-0.09,-0.44,-0.4,1.08
0.1610326480619001,0.13,0.31,0.37,-0.76,-0.26
0.6814397649897548,0.03,0.26,0.13,-0.14,-1.56
