n	M	chi	tauFUV
15	-10	20	0.11715549090054386
15	10	20	0.5437085565433833
15	-10	25	0.11715549090054386
15	10	25	0.5437085565433833
15	-10	30	0.11715549090054386
15	10	30	0.5437085565433833
15	-10	35	0.11715549090054386
15	10	35	0.5437085565433833
15	-10	40	0.11715549090054386
15	10	40	0.5437085565433833
15	-10	45	0.11715549090054386
15	10	45	0.5437085565433833
15	-10	50	0.11715549090054386
15	10	50	0.5437085565433833
15	-10	-5	0.11715549090054386
15	-10	5	0.11715549090054386
15	10	-5	0.5437085565433833
15	10	5	0.5437085565433833
15	-10	55	0.11715549090054386
15	10	55	0.5437085565433833
15	-10	60	0.11715549090054386
15	10	60	0.5437085565433833
15	-20	00	0.05437809182171558
15	20	00	1.1142640783619058
15	-20	-10	0.05437809182171558
15	-20	10	0.05437809182171558
15	20	-10	1.1142640783619058
15	20	10	1.1142640783619058
15	-20	15	0.05437809182171558
15	20	15	1.1142640783619058
15	-20	20	0.05437809182171558
15	20	20	1.1142640783619058
15	-20	25	0.05437809182171558
15	20	25	1.1142640783619058
15	-20	30	0.05437809182171558
15	20	30	1.1142640783619058
15	-20	35	0.05437809182171558
15	20	35	1.1142640783619058
15	-20	40	0.05437809182171558
15	20	40	1.1142640783619058
15	-20	45	0.05437809182171558
15	20	45	1.1142640783619058
15	-20	50	0.05437809182171558
15	20	50	1.1142640783619058
15	-20	-5	0.05437809182171558
15	-20	5	0.05437809182171558
15	20	-5	1.1142640783619058
15	20	5	1.1142640783619058
15	-20	55	0.05437809182171558
15	20	55	1.1142640783619058
15	-20	60	0.05437809182171558
15	20	60	1.1142640783619058
15	-30	00	0.02523817836627615
15	30	00	2.447019078250216
15	-30	-10	0.02523817836627615
15	-30	10	0.02523817836627615
15	30	-10	2.447019078250216
15	30	10	2.447019078250216
15	-30	15	0.02523817836627615
15	30	15	2.447019078250216
15	-30	20	0.02523817836627615
15	30	20	2.447019078250216
15	-30	25	0.02523817836627615
15	30	25	2.447019078250216
15	-30	30	0.02523817836627615
15	30	30	2.447019078250216
15	-30	35	0.02523817836627615
15	30	35	2.447019078250216
15	-30	40	0.02523817836627615
15	30	40	2.447019078250216
15	-30	45	0.02523817836627615
15	30	45	2.447019078250216
15	-30	50	0.02523817836627615
15	30	50	2.447019078250216
15	-30	-5	0.02523817836627615
15	-30	5	0.02523817836627615
15	30	-5	2.447019078250216
15	30	5	2.447019078250216
15	-30	55	0.02523817836627615
15	30	55	2.447019078250216
15	-30	60	0.02523817836627615
15	30	60	2.447019078250216
20	00	00	0.5437970876654757
20	00	-10	0.5437970876654757
20	00	10	0.5437970876654757
20	00	15	0.5437970876654757
20	00	20	0.5437970876654757
20	00	25	0.5437970876654757
20	00	30	0.5437970876654757
20	00	35	0.5437970876654757
20	00	40	0.5437970876654757
20	00	45	0.5437970876654757
20	00	50	0.5437970876654757
20	00	-5	0.5437970876654757
20	00	5	0.5437970876654757
20	00	55	0.5437970876654757
20	00	60	0.5437970876654757
20	-10	00	0.25242467885811426
20	10	00	1.114185146086446
20	-10	-10	0.25242467885811426
20	-10	10	0.25242467885811426
20	10	-10	1.114185146086446
20	10	10	1.114185146086446
20	-10	15	0.25242467885811426
20	10	15	1.114185146086446
20	-10	20	0.25242467885811426
20	10	20	1.114185146086446
20	-10	25	0.25242467885811426
20	10	25	1.114185146086446
20	-10	30	0.25242467885811426
20	10	30	1.114185146086446
20	-10	35	0.25242467885811426
20	10	35	1.114185146086446
20	-10	40	0.25242467885811426
20	10	40	1.114185146086446
20	-10	45	0.25242467885811426
20	10	45	1.114185146086446
20	-10	50	0.25242467885811426
20	10	50	1.114185146086446
20	-10	-5	0.25242467885811426
20	-10	5	0.25242467885811426
20	10	-5	1.114185146086446
20	10	5	1.114185146086446
20	-10	55	0.25242467885811426
20	10	55	1.114185146086446
20	-10	60	0.25242467885811426
20	10	60	1.114185146086446
20	-20	00	0.11714567204680804
20	20	00	2.447247739587527
20	-20	-10	0.11714567204680804
20	-20	10	0.11714567204680804
20	20	-10	2.447247739587527
20	20	10	2.447247739587527
20	-20	15	0.11714567204680804
20	20	15	2.447247739587527
20	-20	20	0.11714567204680804
20	20	20	2.447247739587527
20	-20	25	0.11714567204680804
20	20	25	2.447247739587527
20	-20	30	0.11714567204680804
20	20	30	2.447247739587527
20	-20	35	0.11714567204680804
20	20	35	2.447247739587527
20	-20	40	0.11714567204680804
20	20	40	2.447247739587527
20	-20	45	0.11714567204680804
20	20	45	2.447247739587527
20	-20	50	0.11714567204680804
20	20	50	2.447247739587527
20	-20	-5	0.11714567204680804
20	-20	5	0.11714567204680804
20	20	-5	2.447247739587527
20	20	5	2.447247739587527
20	-20	55	0.11714567204680804
20	20	55	2.447247739587527
20	-20	60	0.11714567204680804
20	20	60	2.447247739587527
20	-30	00	0.05438037486407703
20	30	00	5.145288707786576
20	-30	-10	0.05438037486407703
20	-30	10	0.05438037486407703
20	30	-10	5.145288707786576
20	30	10	5.145288707786576
20	-30	15	0.05438037486407703
20	30	15	5.145288707786576
20	-30	20	0.05438037486407703
20	30	20	5.145288707786576
20	-30	25	0.05438037486407703
20	30	25	5.145288707786576
20	-30	30	0.05438037486407703
20	30	30	5.145288707786576
20	-30	35	0.05438037486407703
20	30	35	5.145288707786576
20	-30	40	0.05438037486407703
20	30	40	5.145288707786576
20	-30	45	0.05438037486407703
20	30	45	5.145288707786576
20	-30	50	0.05438037486407703
20	30	50	5.145288707786576
20	-30	-5	0.05438037486407703
20	-30	5	0.05438037486407703
20	30	-5	5.145288707786576
20	30	5	5.145288707786576
20	-30	55	0.05438037486407703
20	30	55	5.145288707786576
20	-30	60	0.05438037486407703
20	30	60	5.145288707786576
25	00	00	1.114248167712443
25	00	-10	1.114248167712443
25	00	10	1.114248167712443
25	00	15	1.114248167712443
25	00	20	1.114248167712443
25	00	25	1.114248167712443
25	00	30	1.114248167712443
25	00	35	1.114248167712443
25	00	40	1.114248167712443
25	00	45	1.114248167712443
25	00	50	1.114248167712443
25	00	-5	1.114248167712443
25	00	5	1.114248167712443
25	00	55	1.114248167712443
25	00	60	1.114248167712443
25	-10	00	0.5437809182171561
25	10	00	2.4470433775021982
25	-10	-10	0.5437809182171561
25	-10	10	0.5437809182171561
25	10	-10	2.4470433775021982
25	10	10	2.4470433775021982
25	-10	15	0.5437809182171561
25	10	15	2.4470433775021982
25	-10	20	0.5437809182171561
25	10	20	2.4470433775021982
25	-10	25	0.5437809182171561
25	10	25	2.4470433775021982
25	-10	30	0.5437809182171561
25	10	30	2.4470433775021982
25	-10	35	0.5437809182171561
25	10	35	2.4470433775021982
25	-10	40	0.5437809182171561
25	10	40	2.4470433775021982
25	-10	45	0.5437809182171561
25	10	45	2.4470433775021982
25	-10	50	0.5437809182171561
25	10	50	2.4470433775021982
25	-10	-5	0.5437809182171561
25	-10	5	0.5437809182171561
25	10	-5	2.4470433775021982
25	10	5	2.4470433775021982
25	-10	55	0.5437809182171561
25	10	55	2.4470433775021982
25	-10	60	0.5437809182171561
25	10	60	2.4470433775021982
25	-20	00	0.25238178366276137
25	20	00	5.144523175773118
25	-20	-10	0.25238178366276137
25	-20	10	0.25238178366276137
25	20	-10	5.144523175773118
25	20	10	5.144523175773118
25	-20	15	0.25238178366276137
25	20	15	5.144523175773118
25	-20	20	0.25238178366276137
25	20	20	5.144523175773118
25	-20	25	0.25238178366276137
25	20	25	5.144523175773118
25	-20	30	0.25238178366276137
25	20	30	5.144523175773118
25	-20	35	0.25238178366276137
25	20	35	5.144523175773118
25	-20	40	0.25238178366276137
25	20	40	5.144523175773118
25	-20	45	0.25238178366276137
25	20	45	5.144523175773118
25	-20	50	0.25238178366276137
25	20	50	5.144523175773118
25	-20	-5	0.25238178366276137
25	-20	5	0.25238178366276137
25	20	-5	5.144523175773118
25	20	5	5.144523175773118
25	-20	55	0.25238178366276137
25	20	55	5.144523175773118
25	-20	60	0.25238178366276137
25	20	60	5.144523175773118
25	-30	00	0.11715476837523067
25	30	00	11.032716317823954
25	-30	-10	0.11715476837523067
25	-30	10	0.11715476837523067
25	30	-10	11.032716317823954
25	30	10	11.032716317823954
25	-30	15	0.11715476837523067
25	30	15	11.032716317823954
25	-30	20	0.11715476837523067
25	30	20	11.032716317823954
25	-30	25	0.11715476837523067
25	30	25	11.032716317823954
25	-30	30	0.11715476837523067
25	30	30	11.032716317823954
25	-30	35	0.11715476837523067
25	30	35	11.032716317823954
25	-30	40	0.11715476837523067
25	30	40	11.032716317823954
25	-30	45	0.11715476837523067
25	30	45	11.032716317823954
25	-30	50	0.11715476837523067
25	30	50	11.032716317823954
25	-30	-5	0.11715476837523067
25	-30	5	0.11715476837523067
25	30	-5	11.032716317823954
25	30	5	11.032716317823954
25	-30	55	0.11715476837523067
25	30	55	11.032716317823954
25	-30	60	0.11715476837523067
25	30	60	11.032716317823954
30	00	00	2.4474884202064815
30	00	-10	2.4474884202064815
30	00	10	2.4474884202064815
30	00	15	2.4474884202064815
30	00	20	2.4474884202064815
30	00	25	2.4474884202064815
30	00	30	2.4474884202064815
30	00	35	2.4474884202064815
30	00	40	2.4474884202064815
30	00	45	2.4474884202064815
30	00	50	2.4474884202064815
30	00	-5	2.4474884202064815
30	00	5	2.4474884202064815
30	00	55	2.4474884202064815
30	00	60	2.4474884202064815
30	-10	00	1.1142642853362332
30	10	00	5.145211575788188
30	-10	-10	1.1142642853362332
30	-10	10	1.1142642853362332
30	10	-10	5.145211575788188
30	10	10	5.145211575788188
30	-10	15	1.1142642853362332
30	10	15	5.145211575788188
30	-10	20	1.1142642853362332
30	10	20	5.145211575788188
30	-10	25	1.1142642853362332
30	10	25	5.145211575788188
30	-10	30	1.1142642853362332
30	10	30	5.145211575788188
30	-10	35	1.1142642853362332
30	10	35	5.145211575788188
30	-10	40	1.1142642853362332
30	10	40	5.145211575788188
30	-10	45	1.1142642853362332
30	10	45	5.145211575788188
30	-10	50	1.1142642853362332
30	10	50	5.145211575788188
30	-10	-5	1.1142642853362332
30	-10	5	1.1142642853362332
30	10	-5	5.145211575788188
30	10	5	5.145211575788188
30	-10	55	1.1142642853362332
30	10	55	5.145211575788188
30	-10	60	1.1142642853362332
30	10	60	5.145211575788188
30	-20	00	0.5438037486407706
30	20	00	11.03298563203361
30	-20	-10	0.5438037486407706
30	-20	10	0.5438037486407706
30	20	-10	11.03298563203361
30	20	10	11.03298563203361
30	-20	15	0.5438037486407706
30	20	15	11.03298563203361
30	-20	20	0.5438037486407706
30	20	20	11.03298563203361
30	-20	25	0.5438037486407706
30	20	25	11.03298563203361
30	-20	30	0.5438037486407706
30	20	30	11.03298563203361
30	-20	35	0.5438037486407706
30	20	35	11.03298563203361
30	-20	40	0.5438037486407706
30	20	40	11.03298563203361
30	-20	45	0.5438037486407706
30	20	45	11.03298563203361
30	-20	50	0.5438037486407706
30	20	50	11.03298563203361
30	-20	-5	0.5438037486407706
30	-20	5	0.5438037486407706
30	20	-5	11.03298563203361
30	20	5	11.03298563203361
30	-20	55	0.5438037486407706
30	20	55	11.03298563203361
30	-20	60	0.5438037486407706
30	20	60	11.03298563203361
30	-30	00	0.25242312477592377
30	30	00	23.754177955388073
30	-30	-10	0.25242312477592377
30	-30	10	0.25242312477592377
30	30	-10	23.754177955388073
30	30	10	23.754177955388073
30	-30	15	0.25242312477592377
30	30	15	23.754177955388073
30	-30	20	0.25242312477592377
30	30	20	23.754177955388073
30	-30	25	0.25242312477592377
30	30	25	23.754177955388073
30	-30	30	0.25242312477592377
30	30	30	23.754177955388073
30	-30	35	0.25242312477592377
30	30	35	23.754177955388073
30	-30	40	0.25242312477592377
30	30	40	23.754177955388073
30	-30	45	0.25242312477592377
30	30	45	23.754177955388073
30	-30	50	0.25242312477592377
30	30	50	23.754177955388073
30	-30	-5	0.25242312477592377
30	-30	5	0.25242312477592377
30	30	-5	23.754177955388073
30	30	5	23.754177955388073
30	-30	55	0.25242312477592377
30	30	55	23.754177955388073
30	-30	60	0.25242312477592377
30	30	60	23.754177955388073
35	00	00	5.144616777646778
35	00	-10	5.144616777646778
35	00	10	5.144616777646778
35	00	15	5.144616777646778
35	00	20	5.144616777646778
35	00	25	5.144616777646778
35	00	30	5.144616777646778
35	00	35	5.144616777646778
35	00	40	5.144616777646778
35	00	45	5.144616777646778
35	00	50	5.144616777646778
35	00	-5	5.144616777646778
35	00	5	5.144616777646778
35	00	55	5.144616777646778
35	00	60	5.144616777646778
35	-10	00	2.4473034023773432
35	10	00	11.032375886376432
35	-10	-10	2.4473034023773432
35	-10	10	2.4473034023773432
35	10	-10	11.032375886376432
35	10	10	11.032375886376432
35	-10	15	2.4473034023773432
35	10	15	11.032375886376432
35	-10	20	2.4473034023773432
35	10	20	11.032375886376432
35	-10	25	2.4473034023773432
35	10	25	11.032375886376432
35	-10	30	2.4473034023773432
35	10	30	11.032375886376432
35	-10	35	2.4473034023773432
35	10	35	11.032375886376432
35	-10	40	2.4473034023773432
35	10	40	11.032375886376432
35	-10	45	2.4473034023773432
35	10	45	11.032375886376432
35	-10	50	2.4473034023773432
35	10	50	11.032375886376432
35	-10	-5	2.4473034023773432
35	-10	5	2.4473034023773432
35	10	-5	11.032375886376432
35	10	5	11.032375886376432
35	-10	55	2.4473034023773432
35	10	55	11.032375886376432
35	-10	60	2.4473034023773432
35	10	60	11.032375886376432
35	-20	00	1.114077509325055
35	20	00	23.75241849988974
35	-20	-10	1.114077509325055
35	-20	10	1.114077509325055
35	20	-10	23.75241849988974
35	20	10	23.75241849988974
35	-20	15	1.114077509325055
35	20	15	23.75241849988974
35	-20	20	1.114077509325055
35	20	20	23.75241849988974
35	-20	25	1.114077509325055
35	20	25	23.75241849988974
35	-20	30	1.114077509325055
35	20	30	23.75241849988974
35	-20	35	1.114077509325055
35	20	35	23.75241849988974
35	-20	40	1.114077509325055
35	20	40	23.75241849988974
35	-20	45	1.114077509325055
35	20	45	23.75241849988974
35	-20	50	1.114077509325055
35	20	50	23.75241849988974
35	-20	-5	1.114077509325055
35	-20	5	1.114077509325055
35	20	-5	23.75241849988974
35	20	5	23.75241849988974
35	-20	55	1.114077509325055
35	20	55	23.75241849988974
35	-20	60	1.114077509325055
35	20	60	23.75241849988974
35	-30	00	0.5437845123744823
35	30	00	51.16935620553131
35	-30	-10	0.5437845123744823
35	-30	10	0.5437845123744823
35	30	-10	51.16935620553131
35	30	10	51.16935620553131
35	-30	15	0.5437845123744823
35	30	15	51.16935620553131
35	-30	20	0.5437845123744823
35	30	20	51.16935620553131
35	-30	25	0.5437845123744823
35	30	25	51.16935620553131
35	-30	30	0.5437845123744823
35	30	30	51.16935620553131
35	-30	35	0.5437845123744823
35	30	35	51.16935620553131
35	-30	40	0.5437845123744823
35	30	40	51.16935620553131
35	-30	45	0.5437845123744823
35	30	45	51.16935620553131
35	-30	50	0.5437845123744823
35	30	50	51.16935620553131
35	-30	-5	0.5437845123744823
35	-30	5	0.5437845123744823
35	30	-5	51.16935620553131
35	30	5	51.16935620553131
35	-30	55	0.5437845123744823
35	30	55	51.16935620553131
35	-30	60	0.5437845123744823
35	30	60	51.16935620553131
40	00	00	11.033101951546925
40	00	-10	11.033101951546925
40	00	10	11.033101951546925
40	00	15	11.033101951546925
40	00	20	11.033101951546925
40	00	25	11.033101951546925
40	00	30	11.033101951546925
40	00	35	11.033101951546925
40	00	40	11.033101951546925
40	00	45	11.033101951546925
40	00	50	11.033101951546925
40	00	-5	11.033101951546925
40	00	5	11.033101951546925
40	00	55	11.033101951546925
40	00	60	11.033101951546925
40	-10	00	5.145256871979859
40	10	00	23.754287465984326
40	-10	-10	5.145256871979859
40	-10	10	5.145256871979859
40	10	-10	23.754287465984326
40	10	10	23.754287465984326
40	-10	15	5.145256871979859
40	10	15	23.754287465984326
40	-10	20	5.145256871979859
40	10	20	23.754287465984326
40	-10	25	5.145256871979859
40	10	25	23.754287465984326
40	-10	30	5.145256871979859
40	10	30	23.754287465984326
40	-10	35	5.145256871979859
40	10	35	23.754287465984326
40	-10	40	5.145256871979859
40	10	40	23.754287465984326
40	-10	45	5.145256871979859
40	10	45	23.754287465984326
40	-10	50	5.145256871979859
40	10	50	23.754287465984326
40	-10	-5	5.145256871979859
40	-10	5	5.145256871979859
40	10	-5	23.754287465984326
40	10	5	23.754287465984326
40	-10	55	5.145256871979859
40	10	55	23.754287465984326
40	-10	60	5.145256871979859
40	10	60	23.754287465984326
40	-20	00	2.447655651781904
40	20	00	51.173029732307484
40	-20	-10	2.447655651781904
40	-20	10	2.447655651781904
40	20	-10	51.173029732307484
40	20	10	51.173029732307484
40	-20	15	2.447655651781904
40	20	15	51.173029732307484
40	-20	20	2.447655651781904
40	20	20	51.173029732307484
40	-20	25	2.447655651781904
40	20	25	51.173029732307484
40	-20	30	2.447655651781904
40	20	30	51.173029732307484
40	-20	35	2.447655651781904
40	20	35	51.173029732307484
40	-20	40	2.447655651781904
40	20	40	51.173029732307484
40	-20	45	2.447655651781904
40	20	45	51.173029732307484
40	-20	50	2.447655651781904
40	20	50	51.173029732307484
40	-20	-5	2.447655651781904
40	-20	5	2.447655651781904
40	20	-5	51.173029732307484
40	20	5	51.173029732307484
40	-20	55	2.447655651781904
40	20	55	51.173029732307484
40	-20	60	2.447655651781904
40	20	60	51.173029732307484
40	-30	00	1.1144140821027557
40	30	00	110.24778887365082
40	-30	-10	1.1144140821027557
40	-30	10	1.1144140821027557
40	30	-10	110.24778887365082
40	30	10	110.24778887365082
40	-30	15	1.1144140821027557
40	30	15	110.24778887365082
40	-30	20	1.1144140821027557
40	30	20	110.24778887365082
40	-30	25	1.1144140821027557
40	30	25	110.24778887365082
40	-30	30	1.1144140821027557
40	30	30	110.24778887365082
40	-30	35	1.1144140821027557
40	30	35	110.24778887365082
40	-30	40	1.1144140821027557
40	30	40	110.24778887365082
40	-30	45	1.1144140821027557
40	30	45	110.24778887365082
40	-30	50	1.1144140821027557
40	30	50	110.24778887365082
40	-30	-5	1.1144140821027557
40	-30	5	1.1144140821027557
40	30	-5	110.24778887365082
40	30	5	110.24778887365082
40	-30	55	1.1144140821027557
40	30	55	110.24778887365082
40	-30	60	1.1144140821027557
40	30	60	110.24778887365082
45	00	00	23.75229256752661
45	00	-10	23.75229256752661
45	00	10	23.75229256752661
45	00	15	23.75229256752661
45	00	20	23.75229256752661
45	00	25	23.75229256752661
45	00	30	23.75229256752661
45	00	35	23.75229256752661
45	00	40	23.75229256752661
45	00	45	23.75229256752661
45	00	50	23.75229256752661
45	00	-5	23.75229256752661
45	00	5	23.75229256752661
45	00	55	23.75229256752661
45	00	60	23.75229256752661
45	-10	00	11.032443641969278
45	10	00	51.168859394364574
45	-10	-10	11.032443641969278
45	-10	10	11.032443641969278
45	10	-10	51.168859394364574
45	10	10	51.168859394364574
45	-10	15	11.032443641969278
45	10	15	51.168859394364574
45	-10	20	11.032443641969278
45	10	20	51.168859394364574
45	-10	25	11.032443641969278
45	10	25	51.168859394364574
45	-10	30	11.032443641969278
45	10	30	51.168859394364574
45	-10	35	11.032443641969278
45	10	35	51.168859394364574
45	-10	40	11.032443641969278
45	10	40	51.168859394364574
45	-10	45	11.032443641969278
45	10	45	51.168859394364574
45	-10	50	11.032443641969278
45	10	50	51.168859394364574
45	-10	-5	11.032443641969278
45	-10	5	11.032443641969278
45	10	-5	51.168859394364574
45	10	5	51.168859394364574
45	-10	55	11.032443641969278
45	10	55	51.168859394364574
45	-10	60	11.032443641969278
45	10	60	51.168859394364574
45	-20	00	5.144598069839356
45	20	00	110.24471093566798
45	-20	-10	5.144598069839356
45	-20	10	5.144598069839356
45	20	-10	110.24471093566798
45	20	10	110.24471093566798
45	-20	15	5.144598069839356
45	20	15	110.24471093566798
45	-20	20	5.144598069839356
45	20	20	110.24471093566798
45	-20	25	5.144598069839356
45	20	25	110.24471093566798
45	-20	30	5.144598069839356
45	20	30	110.24471093566798
45	-20	35	5.144598069839356
45	20	35	110.24471093566798
45	-20	40	5.144598069839356
45	20	40	110.24471093566798
45	-20	45	5.144598069839356
45	20	45	110.24471093566798
45	-20	50	5.144598069839356
45	20	50	110.24471093566798
45	-20	-5	5.144598069839356
45	-20	5	5.144598069839356
45	20	-5	110.24471093566798
45	20	5	110.24471093566798
45	-20	55	5.144598069839356
45	20	55	110.24471093566798
45	-20	60	5.144598069839356
45	20	60	110.24471093566798
45	-30	00	2.4473550133057116
45	30	00	237.51118376151555
45	-30	-10	2.4473550133057116
45	-30	10	2.4473550133057116
45	30	-10	237.51118376151555
45	30	10	237.51118376151555
45	-30	15	2.4473550133057116
45	30	15	237.51118376151555
45	-30	20	2.4473550133057116
45	30	20	237.51118376151555
45	-30	25	2.4473550133057116
45	30	25	237.51118376151555
45	-30	30	2.4473550133057116
45	30	30	237.51118376151555
45	-30	35	2.4473550133057116
45	30	35	237.51118376151555
45	-30	40	2.4473550133057116
45	30	40	237.51118376151555
45	-30	45	2.4473550133057116
45	30	45	237.51118376151555
45	-30	50	2.4473550133057116
45	30	50	237.51118376151555
45	-30	-5	2.4473550133057116
45	-30	5	2.4473550133057116
45	30	-5	237.51118376151555
45	30	5	237.51118376151555
45	-30	55	2.4473550133057116
45	30	55	237.51118376151555
45	-30	60	2.4473550133057116
45	30	60	237.51118376151555
50	00	00	51.17214075956308
50	00	-10	51.17214075956308
50	00	10	51.17214075956308
50	00	15	51.17214075956308
50	00	20	51.17214075956308
50	00	25	51.17214075956308
50	00	30	51.17214075956308
50	00	35	51.17214075956308
50	00	40	51.17214075956308
50	00	45	51.17214075956308
50	00	50	51.17214075956308
50	00	-5	51.17214075956308
50	00	5	51.17214075956308
50	00	55	51.17214075956308
50	00	60	51.17214075956308
50	-10	00	23.754084263707462
50	10	00	110.24839553104415
50	-10	-10	23.754084263707462
50	-10	10	23.754084263707462
50	10	-10	110.24839553104415
50	10	10	110.24839553104415
50	-10	15	23.754084263707462
50	10	15	110.24839553104415
50	-10	20	23.754084263707462
50	10	20	110.24839553104415
50	-10	25	23.754084263707462
50	10	25	110.24839553104415
50	-10	30	23.754084263707462
50	10	30	110.24839553104415
50	-10	35	23.754084263707462
50	10	35	110.24839553104415
50	-10	40	23.754084263707462
50	10	40	110.24839553104415
50	-10	45	23.754084263707462
50	10	45	110.24839553104415
50	-10	50	23.754084263707462
50	10	50	110.24839553104415
50	-10	-5	23.754084263707462
50	-10	5	23.754084263707462
50	10	-5	110.24839553104415
50	10	5	110.24839553104415
50	-10	55	23.754084263707462
50	10	55	110.24839553104415
50	-10	60	23.754084263707462
50	10	60	110.24839553104415
50	-20	00	11.032956411631158
50	20	00	237.523206639406
50	-20	-10	11.032956411631158
50	-20	10	11.032956411631158
50	20	-10	237.523206639406
50	20	10	237.523206639406
50	-20	15	11.032956411631158
50	20	15	237.523206639406
50	-20	20	11.032956411631158
50	20	20	237.523206639406
50	-20	25	11.032956411631158
50	20	25	237.523206639406
50	-20	30	11.032956411631158
50	20	30	237.523206639406
50	-20	35	11.032956411631158
50	20	35	237.523206639406
50	-20	40	11.032956411631158
50	20	40	237.523206639406
50	-20	45	11.032956411631158
50	20	45	237.523206639406
50	-20	50	11.032956411631158
50	20	50	237.523206639406
50	-20	-5	11.032956411631158
50	-20	5	11.032956411631158
50	20	-5	237.523206639406
50	20	5	237.523206639406
50	-20	55	11.032956411631158
50	20	55	237.523206639406
50	-20	60	11.032956411631158
50	20	60	237.523206639406
50	-30	00	5.145320692287456
50	30	00	511.7245405592196
50	-30	-10	5.145320692287456
50	-30	10	5.145320692287456
50	30	-10	511.7245405592196
50	30	10	511.7245405592196
50	-30	15	5.145320692287456
50	30	15	511.7245405592196
50	-30	20	5.145320692287456
50	30	20	511.7245405592196
50	-30	25	5.145320692287456
50	30	25	511.7245405592196
50	-30	30	5.145320692287456
50	30	30	511.7245405592196
50	-30	35	5.145320692287456
50	30	35	511.7245405592196
